index	P(0)	P(1)	P(2)	Pw	Cd0(0)	Cd0(1)	Cd0(2)	N(0)	N(1)	N(2)	Cd(0)	Cd(1)	Cd(2)	Cd(3)
5430	-0.632843	0.993495	-0.0745442	1	0.417885	0.253167	0.198069	0.467034	-0.757159	-0.456716	1.3215	0.551874	0.371488	1
5431	-0.632657	0.992783	-0.0699204	1	0.417388	0.252547	0.195956	0.519327	-0.847941	0.106277	1.279	0.528124	0.343847	1
5432	-0.633367	0.994343	-0.0653265	1	0.426019	0.244278	0.176303	0.366683	-0.644031	0.671392	1.27987	0.521554	0.329703	1
5433	-0.634754	0.998178	-0.0634344	1	0.446256	0.26511	0.193586	0.0471386	-0.199744	0.978714	1.31715	0.536818	0.335625	1
5434	-0.649959	0.994139	-0.0679002	1	0.491021	0.309469	0.250158	-0.546511	0.763925	0.343138	1.44164	0.626279	0.416225	1
5435	-0.650299	0.994509	-0.071453	1	0.491021	0.318547	0.250158	-0.582545	0.805925	-0.105479	1.46665	0.661829	0.443205	1
5436	-0.649239	0.99362	-0.0750504	1	0.468544	0.306668	0.235068	-0.479318	0.65548	-0.583609	1.46284	0.657792	0.433886	1
5437	-0.648112	0.992864	-0.0644567	1	0.417885	0.238398	0.171441	-0.280728	0.431812	0.857164	1.37563	0.565071	0.36233	1
5438	-0.646521	0.991548	-0.077649	1	0.462077	0.287441	0.219526	-0.178274	0.274736	-0.944848	1.45604	0.63614	0.420518	1
5439	-0.64403	0.988912	-0.0774209	1	0.472854	0.287441	0.233748	0.267806	-0.283824	-0.920719	1.42373	0.60984	0.412402	1
5440	-0.642192	0.987034	-0.0747905	1	0.432647	0.259099	0.202696	0.542055	-0.721793	-0.430338	1.33274	0.557495	0.375797	1
5441	-0.641966	0.986701	-0.0701997	1	0.417885	0.242336	0.178098	0.548454	-0.827117	0.122781	1.26759	0.516959	0.338133	1
5442	-0.643031	0.987864	-0.0657789	1	0.417885	0.242592	0.174912	0.428146	-0.619178	0.658263	1.27023	0.511148	0.323731	1
5443	-0.644931	0.99004	-0.0643845	1	0.434154	0.242281	0.181164	0.147481	-0.148401	0.977868	1.3189	0.530187	0.332789	1
5444	-0.653693	0.991823	-0.0677099	1	0.462077	0.285834	0.220369	-0.606201	0.721704	0.334162	1.41449	0.608736	0.41402	1
5445	-0.651348	0.990758	-0.0641926	1	0.423094	0.2332	0.174587	-0.3012	0.455785	0.837579	1.33514	0.534047	0.346824	1
5446	-0.654314	0.991857	-0.0713772	1	0.462982	0.288129	0.23074	-0.655687	0.7474	-0.107089	1.45651	0.655063	0.44789	1
5447	-0.653196	0.99103	-0.0750514	1	0.46531	0.301698	0.232904	-0.521356	0.642953	-0.561071	1.45268	0.649092	0.42935	1
5448	-0.650338	0.989099	-0.0778134	1	0.462077	0.27287	0.200051	-0.200099	0.321694	-0.925458	1.4324	0.616865	0.398714	1
5449	-0.647035	0.986606	-0.0781453	1	0.462077	0.284628	0.218216	0.262495	-0.260565	-0.929087	1.38713	0.577986	0.379829	1
5450	-0.645014	0.985325	-0.075367	1	0.386712	0.214923	0.156894	0.559336	-0.706862	-0.433001	1.28315	0.508047	0.33833	1
5451	-0.647985	0.98788	-0.0635744	1	0.417885	0.238398	0.171441	0.194226	-0.125679	0.972872	1.26675	0.491142	0.310062	1
5452	-0.646155	0.986262	-0.06547	1	0.36206	0.189722	0.140363	0.489741	-0.593068	0.63908	1.2112	0.461103	0.29482	1
5453	-0.644207	0.985005	-0.0702261	1	0.361307	0.187821	0.138432	0.595091	-0.792762	0.131892	1.20735	0.458471	0.302096	1
5454	-0.655566	0.989605	-0.0676925	1	0.435535	0.24529	0.193381	-0.684583	0.664816	0.298941	1.41262	0.613825	0.438324	1
5455	-0.654017	0.988231	-0.0641864	1	0.43212	0.233135	0.179949	-0.406601	0.415091	0.813864	1.31915	0.517385	0.344794	1
5456	-0.656051	0.989661	-0.0713581	1	0.462077	0.269996	0.213401	-0.725816	0.681554	-0.0931446	1.46305	0.662962	0.473894	1
5457	-0.655457	0.988766	-0.0750151	1	0.45153	0.286382	0.216926	-0.615741	0.617254	-0.489755	1.43142	0.622757	0.421567	1
5458	-0.653776	0.986425	-0.0778707	1	0.436916	0.248189	0.178733	-0.285193	0.30628	-0.908217	1.37801	0.566949	0.362823	1
5459	-0.65191	0.983682	-0.0780934	1	0.454694	0.254662	0.186285	0.176938	-0.266995	-0.947316	1.33664	0.530179	0.343186	1
5460	-0.650087	0.981186	-0.0755288	1	0.417049	0.218781	0.168526	0.52539	-0.704205	-0.477557	1.26481	0.472347	0.316412	1
5461	-0.649696	0.980458	-0.0701932	1	0.391573	0.187821	0.155927	0.60741	-0.784967	0.12198	1.21275	0.435608	0.293883	1
5462	-0.650616	0.982382	-0.065155	1	0.417885	0.223228	0.171441	0.466784	-0.601213	0.64858	1.21704	0.446423	0.291394	1
5463	-0.651937	0.984921	-0.063395	1	0.402157	0.227129	0.163684	0.0964402	-0.147227	0.98439	1.25331	0.472594	0.30379	1
5464	-0.660802	0.984064	-0.0671692	1	0.339578	0.189723	0.131602	-0.566715	0.726464	0.388696	1.40574	0.586268	0.419653	1
5465	-0.660245	0.983186	-0.0646715	1	0.449861	0.239638	0.190673	-0.464434	0.531793	0.708165	1.34596	0.511015	0.341025	1
5466	-0.660489	0.985061	-0.0690881	1	0.556702	0.429299	0.393784	-0.58576	0.77644	0.232436	1.49805	0.674905	0.506637	1
5467	-0.660722	0.985186	-0.0711816	1	0.492963	0.347228	0.314903	-0.593128	0.799812	-0.0921968	1.52784	0.701449	0.527862	1
5468	-0.660462	0.984547	-0.0732931	1	0.483785	0.326619	0.262251	-0.558258	0.720586	-0.411222	1.46819	0.639003	0.455469	1
5469	-0.660713	0.983007	-0.0752823	1	0.462077	0.238397	0.198069	-0.519872	0.63556	-0.570785	1.39027	0.564144	0.379776	1
5470	-0.659975	0.981563	-0.0775886	1	0.409931	0.230339	0.166735	-0.385469	0.395048	-0.833877	1.32489	0.511818	0.329461	1
5471	-0.658971	0.978333	-0.0776306	1	0.411919	0.248244	0.191729	0.0434541	-0.303316	-0.951899	1.29535	0.500879	0.325066	1
5472	-0.658668	0.974986	-0.0757099	1	0.404729	0.199275	0.163684	0.31898	-0.799696	-0.508662	1.27252	0.475747	0.318019	1
5473	-0.658986	0.974038	-0.070483	1	0.401977	0.201556	0.155926	0.383158	-0.918478	0.0979154	1.26087	0.461567	0.306923	1
5474	-0.659256	0.975863	-0.0654978	1	0.409931	0.217801	0.158978	0.208662	-0.669251	0.713136	1.27105	0.471087	0.300632	1
5475	-0.659403	0.97964	-0.0640452	1	0.413953	0.221404	0.170265	-0.043673	-0.123663	0.991363	1.28113	0.476314	0.304673	1
5476	-0.665275	0.982339	-0.0684608	1	0.508881	0.283149	0.242281	-0.518871	0.786927	0.333945	1.51382	0.628521	0.459281	1
5477	-0.665693	0.982419	-0.0710391	1	0.508881	0.291828	0.262251	-0.561384	0.822569	-0.0907073	1.52118	0.643375	0.477406	1
5478	-0.665124	0.981783	-0.0739285	1	0.464233	0.254656	0.19939	-0.472611	0.710156	-0.521841	1.44263	0.58307	0.413326	1
5479	-0.663644	0.980528	-0.0756234	1	0.439981	0.214153	0.159234	-0.438342	0.609448	-0.660628	1.35389	0.518083	0.343976	1
5480	-0.663784	0.981859	-0.0667648	1	0.508881	0.266411	0.216804	-0.490843	0.728032	0.478584	1.41849	0.551507	0.381808	1
5481	-0.663796	0.977182	-0.0647152	1	0.417885	0.236968	0.170264	-0.169131	-0.235439	0.95706	1.30615	0.48309	0.298512	1
5482	-0.667487	0.97545	-0.0663032	1	0.438296	0.226602	0.158215	-0.415003	-0.422976	0.805521	1.33801	0.502259	0.301061	1
5483	-0.666579	0.973592	-0.0676759	1	0.428129	0.239854	0.171441	-0.267418	-0.818232	0.508905	1.32574	0.507123	0.309346	1
5484	-0.666318	0.973359	-0.0741348	1	0.417885	0.238397	0.171441	-0.194882	-0.843991	-0.4997	1.30079	0.506357	0.329324	1
5485	-0.619732	1.00464	-0.0816308	1	0.393371	0.235888	0.171441	-0.355723	0.393773	0.847587	1.26733	0.550693	0.34761	1
5486	-0.621763	1.00662	-0.0850443	1	0.453639	0.281059	0.219688	-0.6298	0.67711	0.380624	1.33693	0.592618	0.381949	1
5487	-0.622117	1.0068	-0.0887212	1	0.429334	0.268567	0.187662	-0.673087	0.725761	-0.142217	1.33893	0.591622	0.372649	1
5488	-0.621164	1.0058	-0.0921364	1	0.396775	0.246275	0.171597	-0.513077	0.573452	-0.638674	1.31532	0.581376	0.357609	1
5489	-0.61835	1.003	-0.0948043	1	0.417885	0.269217	0.195764	-0.140452	0.175622	-0.974387	1.31548	0.581226	0.362068	1
5490	-0.617101	1.0025	-0.0808932	1	0.376262	0.223228	0.147027	0.0606005	-0.068986	0.995775	1.21364	0.517126	0.31528	1
5491	-0.614248	0.99994	-0.0825383	1	0.397074	0.242801	0.171441	0.424416	-0.542534	0.724933	1.20647	0.515316	0.315945	1
5492	-0.612869	0.998465	-0.0866453	1	0.387169	0.245263	0.176303	0.564491	-0.792521	0.230782	1.21784	0.532984	0.333559	1
5493	-0.612895	0.998457	-0.0910373	1	0.395168	0.24109	0.178607	0.534372	-0.76194	-0.365915	1.25035	0.548139	0.347597	1
5494	-0.615328	1.00043	-0.0943242	1	0.417885	0.254152	0.198069	0.275974	-0.357178	-0.892335	1.29707	0.56592	0.359266	1
5495	-0.622188	1.00272	-0.0818787	1	0.409492	0.242411	0.183278	-0.354894	0.364293	0.861012	1.30603	0.561131	0.361966	1
5496	-0.623625	1.00462	-0.0847941	1	0.462077	0.304987	0.23074	-0.620469	0.680649	0.389532	1.40518	0.626937	0.417368	1
5497	-0.623813	1.00503	-0.0889133	1	0.434154	0.270498	0.208637	-0.675589	0.72361	-0.141309	1.43288	0.643428	0.426021	1
5498	-0.622763	1.00397	-0.0923852	1	0.438296	0.269476	0.18366	-0.520249	0.584882	-0.622298	1.40991	0.633179	0.40873	1
5499	-0.620589	1.00134	-0.0947065	1	0.462077	0.302794	0.229338	-0.165041	0.166251	-0.972174	1.38612	0.614593	0.396769	1
5500	-0.620531	0.999888	-0.0811019	1	0.401978	0.250158	0.171441	0.0226011	-0.117698	0.992792	1.2297	0.511991	0.317714	1
5501	-0.619221	0.996436	-0.0826884	1	0.386429	0.215861	0.155926	0.401906	-0.56699	0.719023	1.19637	0.499802	0.310291	1
5502	-0.618533	0.994531	-0.0866156	1	0.412682	0.248688	0.185773	0.583286	-0.785568	0.206542	1.21438	0.523314	0.329508	1
5503	-0.618284	0.994738	-0.0910155	1	0.417885	0.268958	0.196788	0.546902	-0.749671	-0.372682	1.27282	0.550365	0.351163	1
5504	-0.618742	0.997816	-0.0941618	1	0.445201	0.274677	0.198069	0.26284	-0.386603	-0.883998	1.34325	0.580762	0.375173	1
5505	-0.629863	0.996498	-0.0821078	1	0.421823	0.248282	0.185549	-0.305828	0.374166	0.875482	1.35483	0.569082	0.37285	1
5506	-0.631459	0.99797	-0.0847612	1	0.492137	0.320008	0.250914	-0.582634	0.717936	0.380927	1.48878	0.656594	0.446833	1
5507	-0.631834	0.99839	-0.0885929	1	0.545842	0.329311	0.284561	-0.639889	0.757521	-0.129245	1.55492	0.694483	0.477975	1
5508	-0.630858	0.997379	-0.091981	1	0.508881	0.331961	0.253743	-0.515684	0.622452	-0.588748	1.53258	0.680494	0.459506	1
5509	-0.628542	0.995291	-0.094648	1	0.462077	0.280261	0.224432	-0.150032	0.207531	-0.966655	1.46589	0.628505	0.420325	1
5510	-0.625886	0.992366	-0.0937593	1	0.444913	0.242091	0.187662	0.28483	-0.349417	-0.892625	1.37619	0.565499	0.373964	1
5511	-0.624236	0.990196	-0.0913359	1	0.409931	0.230813	0.166735	0.512107	-0.750302	-0.418083	1.2659	0.520714	0.337332	1
5512	-0.624431	0.9899	-0.0869643	1	0.375327	0.236762	0.170471	0.530229	-0.833092	0.157531	1.18177	0.492034	0.315456	1
5513	-0.625335	0.990845	-0.0831335	1	0.368784	0.212392	0.163684	0.391474	-0.581779	0.712938	1.1757	0.476004	0.30398	1
5514	-0.627351	0.993653	-0.0819809	1	0.433137	0.24109	0.180556	0.0668449	-0.108589	0.991837	1.2503	0.504225	0.321318	1
5515	-0.625493	0.989253	-0.0871738	1	0.360548	0.215956	0.16162	0.531181	-0.838708	0.120065	1.15513	0.460308	0.303528	1
5516	-0.626774	0.990199	-0.0829687	1	0.346347	0.183306	0.138965	0.396409	-0.580007	0.711654	1.15548	0.451792	0.294129	1
5517	-0.625745	0.989641	-0.0918431	1	0.394174	0.209617	0.157452	0.504589	-0.717595	-0.480049	1.24795	0.48682	0.322897	1
5518	-0.627988	0.991374	-0.0941478	1	0.440022	0.238657	0.1847	0.266167	-0.301361	-0.915607	1.36981	0.532057	0.35548	1
5519	-0.630889	0.993616	-0.0947327	1	0.462077	0.269774	0.210579	-0.164898	0.255471	-0.952651	1.46761	0.596634	0.399521	1
5520	-0.63327	0.995381	-0.0919732	1	0.508881	0.329878	0.259983	-0.50815	0.656718	-0.55723	1.53547	0.656125	0.445725	1
5521	-0.634437	0.99612	-0.0884593	1	0.490001	0.296762	0.235515	-0.611549	0.781113	-0.125976	1.54931	0.676824	0.467427	1
5522	-0.634062	0.995892	-0.0848658	1	0.499951	0.311767	0.240449	-0.559126	0.753084	0.346759	1.47598	0.634492	0.430957	1
5523	-0.632529	0.994823	-0.0821066	1	0.409931	0.236474	0.176303	-0.290991	0.413942	0.862541	1.34373	0.548512	0.355639	1
5524	-0.629379	0.992297	-0.0818583	1	0.426019	0.232755	0.176303	0.0881203	-0.0948166	0.991587	1.24048	0.486207	0.310443	1
5525	-0.636095	0.994533	-0.0849605	1	0.445201	0.270498	0.208637	-0.571137	0.759692	0.310918	1.44666	0.613308	0.426493	1
5526	-0.636319	0.994738	-0.0885065	1	0.462077	0.270498	0.198069	-0.579257	0.803991	-0.134386	1.49281	0.643014	0.45336	1
5527	-0.635253	0.993841	-0.0920736	1	0.47932	0.272597	0.214162	-0.515739	0.663334	-0.542219	1.45665	0.590077	0.400238	1
5528	-0.633399	0.99204	-0.0945075	1	0.462077	0.247287	0.178799	-0.245666	0.298591	-0.922221	1.41363	0.544623	0.356182	1
5529	-0.631645	0.988963	-0.0943966	1	0.439878	0.227765	0.180605	0.166916	-0.27015	-0.948239	1.35004	0.504737	0.33488	1
5530	-0.630759	0.986056	-0.0924027	1	0.409931	0.219544	0.171441	0.465171	-0.694779	-0.548541	1.25885	0.474488	0.320363	1
5531	-0.630398	0.985083	-0.0875628	1	0.376262	0.208192	0.163206	0.545153	-0.832338	0.100111	1.18313	0.453252	0.306349	1
5532	-0.631002	0.987068	-0.0830411	1	0.391572	0.205079	0.155926	0.369183	-0.600578	0.709232	1.18757	0.454101	0.298274	1
5533	-0.632344	0.990157	-0.0816901	1	0.417885	0.243543	0.175695	0.0397832	-0.121666	0.991774	1.25374	0.487996	0.309289	1
5534	-0.634884	0.993398	-0.0823729	1	0.417885	0.238398	0.171441	-0.349476	0.445415	0.824301	1.33973	0.54076	0.348763	1
5535	-0.641034	0.991277	-0.0884008	1	0.492963	0.347228	0.314903	-0.53438	0.836343	-0.122345	1.54571	0.706353	0.527656	1
5536	-0.640888	0.990675	-0.0901905	1	0.465695	0.323723	0.262251	-0.476532	0.714806	-0.511829	1.47363	0.626475	0.446863	1
5537	-0.641084	0.988993	-0.0915367	1	0.440368	0.201551	0.160759	-0.445932	0.641817	-0.623871	1.39634	0.544215	0.360783	1
5538	-0.640796	0.987596	-0.0939077	1	0.445506	0.255589	0.188084	-0.371422	0.45668	-0.808387	1.36721	0.53235	0.341882	1
5539	-0.639402	0.984746	-0.0941024	1	0.44382	0.241315	0.186989	-0.0168345	-0.253208	-0.967265	1.32193	0.495675	0.324144	1
5540	-0.638373	0.980714	-0.0881162	1	0.392873	0.212231	0.170265	0.313553	-0.947386	0.0643836	1.2267	0.449553	0.305479	1
5541	-0.638987	0.982373	-0.0839145	1	0.405955	0.21498	0.164383	0.162592	-0.691712	0.703632	1.25762	0.476246	0.314152	1
5542	-0.640512	0.98529	-0.0822372	1	0.441786	0.26286	0.19474	-0.0599098	-0.165917	0.984318	1.31501	0.522489	0.334603	1
5543	-0.641149	0.991143	-0.0867574	1	0.526758	0.397921	0.355637	-0.54809	0.784961	0.288848	1.53831	0.69343	0.511017	1
5544	-0.641611	0.989977	-0.0853716	1	0.462077	0.223229	0.19807	-0.555895	0.709041	0.433868	1.47657	0.624601	0.435849	1
5545	-0.663521	0.975776	-0.0768401	1	0.417885	0.237449	0.171441	-0.110958	-0.427765	-0.897054	1.29079	0.502805	0.325011	1
5546	-0.666975	0.974892	-0.0756893	1	0.434154	0.234551	0.181164	-0.398003	-0.551246	-0.733295	1.29954	0.506657	0.328209	1
5547	-0.647988	0.984116	-0.0920369	1	0.431737	0.314089	0.221211	-0.598449	0.112547	-0.793216	1.39434	0.609534	0.407452	1
5548	-0.646357	0.982817	-0.0928174	1	0.408017	0.220465	0.175088	-0.424007	-0.366937	-0.827995	1.29815	0.501019	0.328715	1
5549	-0.644062	0.986982	-0.0919443	1	0.428933	0.207774	0.149252	-0.405719	0.653087	-0.639429	1.40161	0.571135	0.379278	1
5550	-0.645119	0.988374	-0.0903014	1	0.495486	0.265859	0.220288	-0.449032	0.717985	-0.531853	1.54207	0.706465	0.51331	1
5551	-0.645568	0.988752	-0.0884384	1	0.508881	0.304987	0.262251	-0.554775	0.828821	-0.0726622	1.65993	0.814419	0.61343	1
5552	-0.645328	0.988579	-0.0865786	1	0.508881	0.283149	0.23074	-0.527664	0.748287	0.40204	1.6582	0.801673	0.587617	1
5553	-0.644496	0.987403	-0.0849233	1	0.508881	0.283205	0.214162	-0.540688	0.691644	0.478837	1.53789	0.681646	0.467103	1
5554	-0.649655	0.98475	-0.0907431	1	0.564711	0.467784	0.417885	-0.838482	-0.428048	-0.337229	1.55228	0.768803	0.553775	1
5555	-0.650547	0.984903	-0.0885658	1	0.617207	0.522619	0.462077	-0.915512	-0.387669	-0.107475	1.67713	0.87459	0.645292	1
5556	-0.649969	0.984572	-0.0863335	1	0.617207	0.545724	0.462077	-0.800175	-0.5179	0.302489	1.67388	0.862335	0.61674	1
5557	-0.641987	0.988574	-0.0828535	1	0.423409	0.230364	0.17477	-0.50233	0.536889	0.677801	1.42668	0.599502	0.39343	1
5558	-0.643462	0.983672	-0.0827881	1	0.417885	0.216423	0.171441	-0.18097	-0.25486	0.949893	1.35804	0.560261	0.365348	1
5559	-0.64822	0.98422	-0.0847926	1	0.533699	0.431485	0.306882	-0.673954	0.0689966	0.735544	1.50721	0.693694	0.464756	1
5560	-0.646822	0.982662	-0.0841625	1	0.417885	0.212024	0.171441	-0.545551	-0.428946	0.719985	1.35352	0.538878	0.356391	1
5561	-0.645879	0.980424	-0.0855245	1	0.417885	0.222541	0.171441	-0.347299	-0.785706	0.511909	1.27032	0.45488	0.304017	1
5562	-0.646222	0.979842	-0.0883057	1	0.417885	0.220005	0.171441	-0.344372	-0.938611	0.0204179	1.24242	0.429495	0.289229	1
5563	-0.645771	0.980319	-0.0912573	1	0.417885	0.219544	0.171441	-0.314777	-0.767386	-0.5586	1.26047	0.454809	0.302623	1
5564	-0.638536	0.981995	-0.0924332	1	0.417885	0.223345	0.171441	0.229706	-0.772238	-0.592354	1.26921	0.467831	0.315174	1
5565	-0.668527	0.978111	-0.066501	1	0.419919	0.206885	0.14814	-0.49717	0.0665675	0.865096	1.36678	0.505754	0.317701	1
5566	-0.670895	0.977583	-0.0677475	1	0.443821	0.236039	0.161267	-0.606728	-0.532795	0.589924	1.43356	0.549859	0.36218	1
5567	-0.671744	0.977436	-0.0710577	1	0.434153	0.242281	0.187821	-0.883494	-0.467684	0.0266327	1.42734	0.559849	0.382468	1
5568	-0.670511	0.976935	-0.0747098	1	0.438296	0.237449	0.18366	-0.713173	-0.60722	-0.35024	1.36705	0.525886	0.354765	1
5569	-0.667957	0.976624	-0.0758594	1	0.406088	0.22463	0.167911	-0.481249	-0.0855489	-0.872399	1.30726	0.497579	0.322817	1
5570	-0.648088	0.984728	-0.0856821	1	0.417885	0.217242	0.171441	-0.549437	-0.835197	-0.0237667	1.50861	0.701018	0.483235	1
5571	-0.647758	0.98239	-0.0854738	1	0.417885	0.206213	0.171441	-0.829377	-0.454455	0.324968	1.32585	0.502428	0.337906	1
5572	-0.648059	0.984738	-0.0914232	1	0.417885	0.220926	0.1685	-0.550108	-0.835086	0.0035654	1.4149	0.636648	0.439085	1
5573	-0.647598	0.982375	-0.0915428	1	0.417885	0.221406	0.169915	-0.782183	-0.451682	-0.429154	1.28724	0.486873	0.323469	1
5574	-0.648912	0.984919	-0.0884698	1	0.417885	0.206213	0.150079	-0.610082	-0.79198	-0.0238235	1.47317	0.672103	0.472017	1
5575	-0.648284	0.982289	-0.0884576	1	0.417885	0.205079	0.150079	-0.895199	-0.445604	-0.00740809	1.29582	0.474856	0.319733	1
5576	-0.669524	0.977946	-0.0673355	1	0.458587	0.249824	0.169502	-0.382184	-0.888142	0.255223	1.38096	0.520251	0.317741	1
5577	-0.668846	0.975234	-0.0677154	1	0.434957	0.238398	0.165559	-0.722162	-0.53334	0.440489	1.35119	0.518946	0.309651	1
5578	-0.670258	0.977734	-0.0710098	1	0.445201	0.250158	0.187821	-0.480002	-0.876096	0.0453203	1.36608	0.526931	0.334655	1
5579	-0.669046	0.974785	-0.0708425	1	0.417885	0.238398	0.171441	-0.808267	-0.588756	-0.00844686	1.34136	0.525074	0.32707	1
5580	-0.666659	0.97279	-0.0707061	1	0.445201	0.242281	0.171441	-0.243567	-0.968581	0.0502647	1.31621	0.507365	0.322549	1
5581	-0.669058	0.977228	-0.0747325	1	0.434154	0.234551	0.181164	-0.450235	-0.892823	-0.0124874	1.32789	0.508558	0.330311	1
5582	-0.66835	0.974792	-0.0742316	1	0.434154	0.234551	0.181164	-0.709203	-0.587923	-0.389073	1.31808	0.515883	0.332496	1
5583	-0.00638144	1.41376	0.0176867	1	0.507381	0.347542	0.256958	-0.259589	-0.610343	0.748395	1.32246	0.570751	0.322519	1
5584	-0.0143313	1.41936	0.0193039	1	0.489314	0.344178	0.23074	-0.398118	-0.647711	0.649594	1.35206	0.597127	0.330918	1
5585	-0.0218114	1.42197	0.0169159	1	0.48004	0.337751	0.23074	-0.514836	-0.606155	0.606234	1.39808	0.627887	0.349452	1
5586	-0.0284156	1.42497	0.0136543	1	0.508881	0.341914	0.23074	-0.694869	-0.517595	0.499251	1.43436	0.635857	0.351155	1
5587	-0.0335041	1.42884	0.00688367	1	0.508881	0.3564	0.23074	-0.827615	-0.398891	0.394893	1.47313	0.652949	0.358613	1
5588	-0.0424237	1.43411	-0.00644404	1	0.486907	0.324533	0.215698	-0.925306	-0.272777	0.263442	1.49443	0.676361	0.378089	1
5589	-0.044148	1.43656	-0.0192171	1	0.462077	0.323525	0.23074	-0.990432	-0.133661	0.034349	1.48542	0.688481	0.389675	1
5590	-0.0434066	1.43927	-0.0301584	1	0.462077	0.316277	0.198069	-0.984149	-0.0488231	-0.170491	1.46698	0.675578	0.37881	1
5591	-0.0401054	1.44103	-0.0416174	1	0.45153	0.296727	0.191664	-0.910738	0.00712854	-0.412922	1.43615	0.64887	0.359324	1
5592	-0.0346477	1.44246	-0.0509748	1	0.417885	0.275736	0.171441	-0.764214	0.0732608	-0.640788	1.39294	0.625265	0.34041	1
5593	-0.0264081	1.44444	-0.0580772	1	0.417885	0.274713	0.171441	-0.583192	0.126212	-0.80247	1.36995	0.6191	0.332191	1
5594	-0.0177118	1.44487	-0.063095	1	0.417885	0.282818	0.171441	-0.427245	0.147137	-0.892083	1.36823	0.626448	0.334793	1
5595	-0.00875463	1.44516	-0.0664614	1	0.405178	0.277245	0.171441	-0.248709	0.158515	-0.955519	1.37578	0.630661	0.340981	1
5596	-0.0243926	1.43045	0.0242664	1	0.502456	0.340448	0.23074	-0.593471	-0.6909	0.412855	1.3864	0.613051	0.338217	1
5597	-0.0360306	1.44016	0.024594	1	0.508881	0.341914	0.23074	-0.677662	-0.731657	-0.0738361	1.4282	0.600176	0.322114	1
5598	-0.0393795	1.44464	0.0158545	1	0.508881	0.3564	0.23074	-0.798022	-0.602161	0.0237194	1.4806	0.626364	0.337796	1
5599	-0.0332483	1.43791	0.0223931	1	0.508881	0.341914	0.23074	-0.706145	-0.703158	0.0832333	1.42711	0.611719	0.331612	1
5600	-0.0265631	1.43248	0.027609	1	0.502456	0.340448	0.23074	-0.588184	-0.788956	0.17773	1.36098	0.583478	0.316234	1
5601	-0.0176474	1.42831	0.0315033	1	0.489314	0.344178	0.23074	-0.438913	-0.843557	0.309463	1.28877	0.549012	0.297665	1
5602	-0.00769087	1.42529	0.0338148	1	0.507381	0.347542	0.256958	-0.224446	-0.904685	0.362171	1.26914	0.54372	0.30405	1
5603	0.0298836	1.53063	0.0745976	1	0	0	0	0.139173	3.03386e-07	0.990268	0.181	0.181	0.181	1
5604	0.0229249	1.53063	0.0250842	1	0	0	0	-0.139173	5.05126e-08	-0.990268	0.732319	0.738238	0.731662	1
5605	0.0321223	1.53063	0.0741687	1	0	0	0	0.236692	3.20818e-07	0.971585	0.169853	0.232	0.162948	1
5606	0.0320221	1.53128	0.0741828	1	0	0	0	0.232312	0.030229	0.972171	0.169853	0.232	0.162948	1
5607	0.0317305	1.53187	0.0742237	1	0	0	0	0.219587	0.0577741	0.973881	0.169853	0.232	0.162948	1
5608	0.0312734	1.53235	0.074288	1	0	0	0	0.199662	0.0801701	0.97658	0.169853	0.232	0.162948	1
5609	0.0306915	1.53268	0.0743698	1	0	0	0	0.174299	0.0954398	0.980057	0.169853	0.232	0.162948	1
5610	0.0300363	1.53282	0.0744619	1	0	0	0	0.145773	0.102239	0.984021	0.169853	0.232	0.162948	1
5611	0.0293661	1.53278	0.074556	1	0	0	0	0.116607	0.0999531	0.988136	0.169853	0.232	0.162948	1
5612	0.0287406	1.53254	0.074644	1	0	0	0	0.0893788	0.0888002	0.992031	0.169853	0.232	0.162948	1
5613	0.0282152	1.53213	0.0747178	1	0	0	0	0.0665089	0.069755	0.995345	0.169853	0.232	0.162948	1
5614	0.0278366	1.53158	0.074771	1	0	0	0	0.0500164	0.0444993	0.997757	0.169853	0.232	0.162948	1
5615	0.0276385	1.53096	0.0747988	1	0	0	0	0.0413904	0.0152884	0.999026	0.169853	0.232	0.162948	1
5616	0.0276385	1.5303	0.0747988	1	0	0	0	0.0413976	-0.0152899	0.999026	0.169853	0.232	0.162948	1
5617	0.0278366	1.52968	0.074771	1	0	0	0	0.0500222	-0.044499	0.997756	0.169853	0.232	0.162948	1
5618	0.0282152	1.52913	0.0747178	1	0	0	0	0.0665012	-0.0697508	0.995345	0.169853	0.232	0.162948	1
5619	0.0287406	1.52872	0.074644	1	0	0	0	0.0893738	-0.0887969	0.992032	0.169853	0.232	0.162948	1
5620	0.0293661	1.52848	0.074556	1	0	0	0	0.116603	-0.0999501	0.988137	0.169853	0.232	0.162948	1
5621	0.0300363	1.52844	0.0744619	1	0	0	0	0.145773	-0.102238	0.984021	0.169853	0.232	0.162948	1
5622	0.0306915	1.52858	0.0743698	1	0	0	0	0.174299	-0.0954384	0.980057	0.169853	0.232	0.162948	1
5623	0.0312734	1.52891	0.074288	1	0	0	0	0.199653	-0.0801669	0.976582	0.169853	0.232	0.162948	1
5624	0.0317305	1.52939	0.0742237	1	0	0	0	0.219583	-0.0577739	0.973882	0.169853	0.232	0.162948	1
5625	0.0320221	1.52998	0.0741828	1	0	0	0	0.232311	-0.0302287	0.972172	0.169853	0.232	0.162948	1
5626	0.0343092	1.53063	0.0735194	1	0	0	0	0.331702	5.70954e-07	0.943384	0.158706	0.283	0.144896	1
