index	P(0)	P(1)	P(2)	Pw	N(0)	N(1)	N(2)	Cd(0)	Cd(1)	Cd(2)	Cd(3)
1235	-0.0196719	1.84135	0.0256072	1	-0.238686	0.96894	0.0646797	0.530161	0.364209	0.260735	1
1236	-0.0199379	1.64551	0.107911	1	-0.62169	0.0526692	0.78149	0.445494	0.275759	0.187328	1
1237	-0.0199379	1.68323	0.111018	1	-0.599524	0.149482	0.786274	0.4734	0.317917	0.235831	1
1238	-0.0200265	1.63294	0.0931349	1	-0.434395	-0.898936	0.0567012	0.407021	0.24952	0.18252	1
1239	-0.0201151	1.60617	0.0512496	1	-0.548126	-0.211838	0.809125	0.448729	0.288505	0.217731	1
1240	-0.0201151	1.67581	0.111401	1	-0.588978	-0.32086	0.741724	0.447619	0.279952	0.199716	1
1241	-0.0191931	1.74654	0.104746	1	-0.0170251	-0.388218	0.92141	0.271104	0.164704	0.105167	1
1242	-0.019419	1.74714	0.105603	1	-0.384126	-0.851651	0.356564	0.300141	0.188793	0.126655	1
1243	-0.0201151	1.82755	-0.0318444	1	-0.168456	0.774543	-0.609677	0.50718	0.353097	0.255384	1
1244	-0.0201151	1.84155	0.0103732	1	-0.243242	0.969527	-0.0291794	0.530488	0.353664	0.249661	1
1245	-0.0202922	1.67096	0.10739	1	-0.685042	0.222503	0.693693	0.337797	0.159145	0.107909	1
1246	-0.018057	1.73935	0.103293	1	0.0637003	0.64847	0.75857	0.286144	0.137937	0.0917271	1
1247	-0.0203781	1.67378	0.102668	1	-0.177355	0.945587	-0.272782	0.301709	0.131691	0.0856832	1
1248	-0.0204694	1.63412	0.0993521	1	-0.556048	-0.78178	0.282189	0.430544	0.280996	0.201447	1
1249	-0.0156941	1.74005	0.101057	1	-0.783354	0.448548	0.430304	0.1776	0.0752065	0.0537051	1
1250	-0.020558	1.69297	0.109004	1	-0.408931	0.107841	0.906171	0.408221	0.239734	0.157362	1
1251	-0.020558	1.76368	0.118425	1	-0.22673	0.220029	0.948779	0.50652	0.3518	0.231113	1
1252	-0.020558	1.83597	-0.0185553	1	-0.178004	0.893421	-0.412448	0.520494	0.355123	0.249668	1
1253	-0.0206466	1.70632	0.109063	1	-0.307127	-0.139912	0.941327	0.41453	0.242349	0.159701	1
1254	-0.0172449	1.74246	0.102114	1	-0.67116	-0.726535	0.147276	0.193383	0.0842813	0.0592669	1
1255	-0.0207353	1.63675	0.104215	1	-0.650302	-0.58423	0.485574	0.455112	0.294666	0.219881	1
1256	-0.0207353	1.64076	0.107053	1	-0.686905	-0.247308	0.683374	0.478022	0.310091	0.24097	1
1257	-0.0207351	1.67168	0.10699	1	0.198224	-0.975421	-0.0962321	0.291621	0.11985	0.0747866	1
1258	-0.0208238	1.677	0.111064	1	-0.655419	-0.074505	0.751582	0.470807	0.315057	0.231238	1
1259	-0.0209125	1.6648	0.106013	1	-0.650099	-0.119211	0.75044	0.478494	0.300604	0.214693	1
1260	-0.0209125	1.66856	0.106862	1	-0.697108	-0.0721816	0.713324	0.454835	0.265062	0.19182	1
1261	-0.0169213	1.7422	0.100248	1	-0.755571	-0.634637	0.16232	0.175721	0.0741325	0.0530449	1
1262	-0.0197474	1.74562	0.104727	1	-0.0856155	-0.439403	0.894201	0.231559	0.127852	0.0787079	1
1263	-0.0210897	1.55725	0.0515246	1	-0.0829991	0.223467	0.971171	0.42824	0.286475	0.209678	1
1264	-0.0210897	1.84048	-0.00291611	1	-0.226649	0.958024	-0.17556	0.516289	0.371094	0.253958	1
1265	-0.0162957	1.74026	0.0990924	1	-0.733148	0.602986	0.314485	0.175721	0.0741325	0.0530449	1
1266	-0.0211783	1.75768	0.120481	1	-0.233431	0.262411	0.936296	0.520494	0.352434	0.254242	1
1267	-0.0211783	1.77354	0.117099	1	-0.260562	0.16232	0.951714	0.500524	0.320146	0.226502	1
1268	-0.0212555	1.67315	0.104575	1	-0.58036	0.759317	0.294314	0.31467	0.141791	0.0938713	1
1269	-0.018083	1.73979	0.102511	1	0.175163	0.91679	0.358907	0.236584	0.109505	0.0746007	1
1270	-0.0215328	1.58361	0.047972	1	-0.310955	-0.0188934	0.950237	0.442163	0.28696	0.202521	1
1271	-0.0216213	1.66049	0.105124	1	-0.581022	-0.0208115	0.813622	0.478494	0.29935	0.213572	1
1272	-0.0217099	1.61537	0.0533291	1	-0.577811	-0.218328	0.786427	0.435626	0.303055	0.226963	1
1273	-0.021795	1.67271	0.107866	1	-0.395968	-0.683679	0.613019	0.37139	0.181845	0.120665	1
1274	-0.0217986	1.68697	0.10899	1	-0.520887	0.0936173	0.848477	0.463507	0.304044	0.226407	1
1275	-0.0203723	1.74519	0.103852	1	-0.440908	-0.798907	0.409081	0.20044	0.0953594	0.0637325	1
1276	-0.0187216	1.74065	0.100381	1	0.105503	0.973269	0.204004	0.19845	0.0872126	0.0610577	1
1277	-0.0187176	1.74176	0.0912367	1	-0.588822	0.74292	0.318369	0.108476	0.0384814	0.0306973	1
1278	-0.0219758	1.75289	0.121301	1	-0.319822	-0.0590999	0.945633	0.298949	0.208182	0.154427	1
1279	-0.0220488	1.67147	0.105755	1	0.333971	-0.93812	-0.091619	0.30962	0.135958	0.0895536	1
1280	-0.0220644	1.71496	0.109466	1	-0.39748	-0.000753637	0.91761	0.461546	0.270765	0.181928	1
1281	-0.0219337	1.73245	0.104552	1	-0.19055	0.465165	0.864472	0.442163	0.23461	0.182352	1
1282	-0.0221531	1.69626	0.108052	1	-0.345652	0.0260768	0.938	0.418592	0.251777	0.168518	1
1283	-0.0221469	1.72963	0.106267	1	-0.322249	0.430447	0.843131	0.423838	0.234691	0.182352	1
1284	-0.0222225	1.67129	0.105441	1	-0.719436	0.324776	0.613948	0.358548	0.176678	0.12365	1
1285	-0.0223303	1.71478	-0.0572885	1	-0.224342	-0.351872	-0.908767	0.478494	0.327892	0.228901	1
1286	-0.0223862	1.67253	0.102893	1	-0.564009	0.797619	0.21377	0.325672	0.149066	0.0995791	1
1287	-0.022387	1.67285	0.101081	1	-0.11561	0.963943	-0.239684	0.30519	0.132365	0.0858383	1
1288	-0.0224982	1.66899	0.105324	1	-0.706287	-0.0178575	0.7077	0.431275	0.239657	0.174847	1
1289	-0.0225074	1.72479	0.108335	1	-0.387796	0.249578	0.887313	0.426974	0.261143	0.182352	1
1290	-0.0221463	1.7339	0.103902	1	0.0231863	0.142038	0.98959	0.372397	0.179	0.131652	1
1291	-0.0209755	1.74524	0.102591	1	-0.481777	-0.862877	0.152752	0.175721	0.0741325	0.0530449	1
1292	-0.0227359	1.67389	0.101342	1	0.831874	-0.310442	-0.460012	0.275048	0.0995974	0.0719127	1
1293	-0.0227625	1.75057	0.120005	1	-0.379764	-0.587439	0.71463	0.231584	0.173208	0.138311	1
1294	-0.022862	1.68033	0.108887	1	-0.63029	0.0477367	0.77489	0.478494	0.326865	0.241904	1
1295	-0.0229398	1.67422	0.108188	1	-0.556042	-0.424764	0.714417	0.438246	0.264095	0.187272	1
1296	-0.0229506	1.68894	0.108279	1	-0.461248	0.0549823	0.885566	0.446927	0.284025	0.205378	1
1297	-0.0221435	1.7473	0.105561	1	-0.00462926	-0.511182	0.85946	0.252339	0.149358	0.0916274	1
1298	-0.0222766	1.74824	0.105771	1	-0.141416	-0.734616	0.663582	0.306202	0.193517	0.131213	1
1299	-0.0229423	1.74897	0.117201	1	-0.357764	-0.871637	0.335042	0.437769	0.291157	0.208314	1
1300	-0.0231278	1.62559	0.0551165	1	-0.558637	-0.248539	0.791298	0.440075	0.293646	0.209027	1
1301	-0.0225844	1.74788	0.107971	1	-0.285431	-0.954124	-0.0904228	0.342701	0.223373	0.159117	1
1302	-0.0227263	1.74793	0.110775	1	-0.305331	-0.947728	0.0926468	0.368262	0.233026	0.156689	1
1303	-0.0228807	1.74836	0.113882	1	-0.331257	-0.92947	0.162337	0.41354	0.26643	0.187519	1
1304	-0.0232146	1.65629	0.104305	1	-0.554554	0.00207986	0.832145	0.478494	0.283192	0.209678	1
1305	-0.023305	1.5704	0.0477416	1	-0.308285	0.107354	0.945217	0.436494	0.286302	0.205534	1
1306	-0.023249	1.67221	0.102244	1	0.714715	-0.58881	-0.377472	0.33076	0.153296	0.103264	1
1307	-0.023305	1.78612	0.114259	1	-0.291626	0.30203	0.907597	0.520494	0.344087	0.246127	1
1308	-0.0234304	1.67135	0.104022	1	-0.677149	0.492064	0.547122	0.342171	0.162827	0.111398	1
1309	-0.0234425	1.67207	0.106056	1	-0.323376	-0.752372	0.573903	0.370474	0.191296	0.132157	1
1310	-0.0235045	1.67206	0.101468	1	-0.22722	0.927702	0.296209	0.33788	0.159238	0.108385	1
1311	-0.0236051	1.67125	0.104258	1	0.221043	-0.975156	0.0145536	0.371922	0.188104	0.133823	1
1312	-0.0236595	1.70101	0.107608	1	-0.295366	-0.0572302	0.953669	0.45414	0.276189	0.183132	1
1313	-0.0237316	1.67531	0.108078	1	-0.632831	-0.213288	0.744334	0.466623	0.308196	0.225476	1
1314	-0.0237613	1.67218	0.101603	1	0.957577	0.286649	0.0296443	0.355338	0.17395	0.12123	1
1315	-0.0238201	1.63264	0.0573864	1	-0.571788	-0.526536	0.629141	0.442163	0.287567	0.209678	1
1316	-0.0216702	1.73732	0.103842	1	0.0904884	0.0208467	0.995679	0.319358	0.150373	0.103107	1
1317	-0.0230103	1.74667	0.104857	1	-0.237922	-0.866419	0.438988	0.215136	0.112983	0.0714456	1
1318	-0.0240536	1.66947	0.103778	1	-0.638382	0.069078	0.766614	0.380227	0.195249	0.140211	1
1319	-0.0241732	1.66656	0.103392	1	-0.577076	-0.0578857	0.814637	0.463617	0.282644	0.201491	1
1320	-0.0242797	1.80204	-0.0546954	1	-0.179201	0.531405	-0.827947	0.483955	0.331676	0.217759	1
1321	-0.0245324	1.6525	0.103387	1	-0.601535	-0.0246474	0.798466	0.462283	0.2835	0.197417	1
1322	-0.0244383	1.67309	0.0988937	1	0.905992	-0.1989	-0.373655	0.137706	0.0552704	0.0416139	1
1323	-0.0245399	1.67114	0.102798	1	-0.308146	0.543719	0.780651	0.370124	0.186563	0.132447	1
1324	-0.0245953	1.67244	0.0978809	1	0.757932	0.596994	-0.262939	0.301728	0.129489	0.0835704	1
1325	-0.0245045	1.63589	0.0618841	1	-0.496759	-0.832669	0.24473	0.442163	0.298966	0.209678	1
1326	-0.0247257	1.67154	0.104576	1	-0.208367	-0.823058	0.528355	0.383763	0.199264	0.14308	1
1327	-0.0247436	1.67305	0.106199	1	-0.493347	-0.501626	0.71062	0.431372	0.258003	0.182736	1
1328	-0.0239417	1.74679	0.103447	1	-0.295526	-0.939132	0.175203	0.176853	0.0777502	0.0544155	1
1329	-0.0207088	1.74019	0.103587	1	0.0719183	0.563973	0.822655	0.245681	0.114861	0.0778742	1
1330	-0.0248822	1.67102	0.102791	1	0.345624	-0.365204	0.86439	0.370124	0.186563	0.132447	1
1331	-0.0249886	1.68368	0.107267	1	-0.541967	0.0234307	0.840073	0.477946	0.325899	0.241249	1
1332	-0.0233788	1.74503	0.0951346	1	-0.401432	-0.899721	0.171332	0.108476	0.0379877	0.0306973	1
1333	-0.0250772	1.69217	0.106919	1	-0.411231	0.0210937	0.911287	0.455495	0.279364	0.202659	1
1334	-0.0210175	1.74049	0.102385	1	0.0095112	0.960818	0.277017	0.185594	0.0795453	0.0570046	1
1335	-0.025228	1.6772	0.107205	1	-0.633813	-0.0869992	0.768578	0.478494	0.326865	0.241904	1
1336	-0.0253206	1.67012	0.102858	1	-0.20275	-0.0281469	0.978826	0.378201	0.203571	0.137823	1
1337	-0.0249304	1.74895	0.105895	1	-0.0928962	-0.888047	0.450269	0.273356	0.16675	0.106811	1
1338	-0.025575	1.6483	0.101683	1	-0.699082	-0.0902504	0.709324	0.447757	0.277802	0.196213	1
1339	-0.0256488	1.66363	0.10259	1	-0.50482	-0.0289731	0.862738	0.478494	0.299444	0.223279	1
1340	-0.0256086	1.67388	0.105914	1	-0.597435	-0.311525	0.738934	0.445043	0.276102	0.196278	1
1341	-0.0251003	1.74847	0.105961	1	0.0236942	-0.394467	0.918604	0.243141	0.141788	0.0851048	1
1342	-0.0257862	1.70817	0.107646	1	-0.320791	-0.0791819	0.943835	0.448817	0.270911	0.173167	1
1343	-0.0257862	1.79991	0.107363	1	-0.317274	0.457936	0.830441	0.541732	0.363345	0.258428	1
1344	-0.0258748	1.59495	0.0463936	1	-0.447627	-0.0650257	0.891853	0.411395	0.27728	0.198449	1
1345	-0.0259047	1.63618	0.0850915	1	-0.472983	-0.881071	0.00121286	0.406801	0.243924	0.182352	1
1346	-0.0256648	1.63689	0.0696998	1	-0.425269	-0.905063	0.00259685	0.406801	0.261307	0.193217	1
1347	-0.026015	1.67197	0.104655	1	-0.470166	-0.510164	0.720192	0.404606	0.224682	0.160405	1
1348	-0.0255277	1.74752	0.105672	1	-0.059579	-0.726914	0.684139	0.187081	0.0953047	0.0616554	1
1349	-0.02643	1.67077	0.103375	1	-0.108014	-0.565425	0.817696	0.392044	0.225507	0.147079	1
1350	-0.0265436	1.66854	0.102483	1	-0.3564	-0.166407	0.919395	0.397824	0.246614	0.149823	1
1351	-0.0260291	1.74736	0.103987	1	-0.153916	-0.972955	0.172249	0.149178	0.0656961	0.0464623	1
1352	-0.0266544	1.67489	0.105425	1	-0.606306	-0.239563	0.75829	0.473784	0.311166	0.225836	1
1353	-0.0270863	1.67893	0.105804	1	-0.593751	-0.0646948	0.802044	0.492363	0.322821	0.230992	1
1354	-0.027122	1.64399	0.098866	1	-0.788924	-0.27691	0.548561	0.471149	0.313979	0.233157	1
1355	-0.0271225	1.67232	0.104057	1	-0.485411	-0.422834	0.765237	0.441717	0.270345	0.184296	1
1356	-0.0269421	1.746	0.0967288	1	-0.20443	-0.962108	0.180433	0.108476	0.0408541	0.0306973	1
1357	-0.0274255	1.64022	0.0948934	1	-0.760227	-0.546093	0.351906	0.443848	0.277936	0.202125	1
1358	-0.0275584	1.68728	0.10584	1	-0.471305	-0.0301929	0.881453	0.446519	0.284458	0.213079	1
1359	-0.0275584	1.69593	0.105996	1	-0.351288	-0.0354501	0.935596	0.465398	0.286078	0.205694	1
1360	-0.0276471	1.71723	0.107436	1	-0.309675	0.0362892	0.95015	0.465792	0.279339	0.193595	1
1361	-0.0276471	1.73067	-0.0618263	1	-0.25629	-0.277748	-0.925836	0.478494	0.329523	0.226155	1
1362	-0.0276471	1.80948	0.0998264	1	-0.354805	0.58224	0.731512	0.530771	0.373133	0.283746	1
1363	-0.0277357	1.60999	0.0468751	1	-0.556263	-0.140941	0.818967	0.42797	0.291938	0.197801	1
1364	-0.0267108	1.73807	0.104181	1	-0.0364094	0.447031	0.893777	0.230031	0.121401	0.0806146	1
1365	-0.0268038	1.7386	0.103688	1	-0.146788	0.904663	0.400047	0.176167	0.0869191	0.0577924	1
1366	-0.0278502	1.63792	0.0897786	1	-0.648329	-0.740795	0.175759	0.419946	0.27181	0.19245	1
1367	-0.0280286	1.66004	0.101165	1	-0.541118	-0.0376675	0.840103	0.478494	0.281112	0.210758	1
1368	-0.0279651	1.67013	0.102412	1	-0.341167	-0.341875	0.875629	0.454569	0.307005	0.19162	1
1369	-0.0281401	1.67566	0.104519	1	-0.583629	-0.180361	0.791737	0.49929	0.33693	0.239999	1
1370	-0.0283558	1.72399	0.106413	1	-0.295032	0.223019	0.929095	0.447708	0.264807	0.177791	1
1371	-0.0278866	1.74896	0.107656	1	-0.131084	-0.991258	0.0149578	0.361438	0.24084	0.17794	1
1372	-0.0279782	1.7493	0.109951	1	-0.221068	-0.95742	0.185674	0.425745	0.276883	0.200725	1
1373	-0.0281211	1.75008	0.112899	1	-0.276652	-0.934098	0.225667	0.437998	0.283295	0.207102	1
1374	-0.0279401	1.74917	0.106115	1	0.0112179	-0.765104	0.643809	0.220167	0.124695	0.0842333	1
1375	-0.0284296	1.75084	0.115771	1	-0.343372	-0.847387	0.405007	0.462497	0.300412	0.230534	1
1376	-0.0285332	1.78681	-0.0619075	1	-0.227079	0.355676	-0.906603	0.512065	0.369643	0.265032	1
1377	-0.0286217	1.5602	0.0490651	1	-0.442178	0.248331	0.861864	0.415246	0.278797	0.195262	1
1378	-0.0280994	1.74785	0.105942	1	0.0293739	-0.693164	0.720182	0.170779	0.0874154	0.0610279	1
1379	-0.028799	1.61804	0.0476608	1	-0.620068	-0.213165	0.755034	0.434892	0.289908	0.207408	1
1380	-0.0285701	1.6722	0.103057	1	-0.484358	-0.314885	0.816238	0.490518	0.337749	0.229452	1
1381	-0.028799	1.72814	0.104662	1	-0.243906	0.281251	0.92812	0.41044	0.236885	0.157818	1
1382	-0.0289762	1.56809	0.0452908	1	-0.433352	0.179969	0.883072	0.413095	0.26968	0.187178	1
1383	-0.0289762	1.58206	0.0448276	1	-0.464763	0.0103344	0.885375	0.436859	0.28413	0.195539	1
1384	-0.0287876	1.66702	0.1013	1	-0.44473	-0.139766	0.884693	0.459878	0.312986	0.195607	1
1385	-0.0284404	1.74739	0.10438	1	-0.0516157	-0.982143	0.180919	0.111673	0.0448863	0.0321876	1
1386	-0.0292057	1.73156	0.10406	1	-0.113787	0.115996	0.98671	0.370595	0.199464	0.131081	1
1387	-0.0297698	1.68145	0.104017	1	-0.538032	-0.0927748	0.837803	0.474416	0.319697	0.23704	1
1388	-0.0300297	1.62675	0.0500069	1	-0.642473	-0.235722	0.729153	0.428507	0.290467	0.202401	1
1389	-0.0300396	1.70149	0.105609	1	-0.315735	-0.0885903	0.944703	0.478494	0.302602	0.209678	1
1390	-0.0299617	1.73461	0.104571	1	-0.0233589	-0.0536077	0.998289	0.356919	0.186359	0.121252	1
1391	-0.0301282	1.74799	-0.0657972	1	-0.280178	-0.115295	-0.952999	0.478494	0.326608	0.241904	1
1392	-0.0303388	1.73739	0.104432	1	-0.00504015	0.334081	0.942531	0.353936	0.200311	0.133341	1
1393	-0.0303163	1.7379	0.10403	1	-0.0597002	0.770902	0.634149	0.27745	0.151139	0.100401	1
1394	-0.0303402	1.74927	0.10651	1	0.00859373	-0.797774	0.602896	0.209678	0.117	0.0842333	1
1395	-0.0305438	1.66958	0.101096	1	-0.455588	-0.259173	0.851627	0.488362	0.344555	0.217192	1
1396	-0.030837	1.69085	0.104517	1	-0.412216	-0.0806372	0.907511	0.479179	0.296576	0.212889	1
1397	-0.0299385	1.74018	0.0912609	1	-0.0834011	0.985039	0.150803	0.123756	0.0537978	0.0366904	1
1398	-0.030837	1.76922	-0.0657972	1	-0.265682	0.124565	-0.955979	0.507495	0.346788	0.261366	1
1399	-0.030837	1.81824	0.0887778	1	-0.457295	0.689439	0.561744	0.548066	0.387731	0.286562	1
1400	-0.0305009	1.74796	0.106193	1	0.0472027	-0.673132	0.738015	0.163834	0.0832805	0.0592664	1
1401	-0.0306857	1.63569	0.0520593	1	-0.667847	-0.460603	0.584658	0.424473	0.290171	0.209678	1
1402	-0.0308735	1.677	0.102741	1	-0.55412	-0.144363	0.819824	0.499985	0.338353	0.241126	1
1403	-0.0305681	1.74749	0.104635	1	-0.0158994	-0.981305	0.191803	0.108476	0.0444544	0.0306973	1
1404	-0.0308529	1.65681	0.0990289	1	-0.655816	-0.1391	0.741995	0.492384	0.310815	0.220265	1
1405	-0.0309347	1.74696	0.0980493	1	-0.0575483	-0.993138	0.101805	0.108476	0.0444544	0.0306973	1
1406	-0.0311669	1.67236	0.101728	1	-0.510835	-0.236819	0.826416	0.520494	0.380932	0.263579	1
1407	-0.0309688	1.63886	0.0567571	1	-0.601301	-0.752298	0.26923	0.419946	0.287193	0.220249	1
1408	-0.0313147	1.66513	0.0995495	1	-0.539936	-0.136911	0.830496	0.502967	0.322955	0.22838	1
1409	-0.0316346	1.6844	-0.0456198	1	-0.525852	-0.0240018	-0.850237	0.447531	0.298116	0.186354	1
1410	-0.0311212	1.6398	0.0610253	1	-0.53389	-0.843258	0.062271	0.385426	0.269537	0.209403	1
1411	-0.0313052	1.63912	0.0772845	1	-0.531605	-0.846833	0.0164526	0.393725	0.267479	0.181732	1
1412	-0.0326092	1.7036	-0.0480509	1	-0.478726	-0.319301	-0.817844	0.493062	0.326214	0.227382	1
1413	-0.0326979	1.76103	0.114916	1	-0.484743	0.241245	0.840729	0.544037	0.373768	0.261392	1
1414	-0.032786	1.75625	0.116213	1	-0.499553	0.132171	0.856141	0.39504	0.266651	0.182881	1
1415	-0.0327864	1.76589	0.11383	1	-0.502467	0.174652	0.846773	0.521723	0.359626	0.253949	1
1416	-0.0329637	1.61334	0.043485	1	-0.599966	-0.124148	0.790334	0.442163	0.302946	0.231126	1
1417	-0.0329637	1.70907	0.105649	1	-0.332455	-0.0778199	0.939903	0.478494	0.282555	0.198601	1
1418	-0.0329481	1.7534	0.116034	1	-0.482128	-0.42644	0.765311	0.241521	0.169271	0.128537	1
1419	-0.0328425	1.7493	0.106616	1	-0.0299653	-0.723852	0.689304	0.209678	0.117	0.0842333	1
1420	-0.0330782	1.75176	0.114274	1	-0.349289	-0.787306	0.508081	0.409536	0.2794	0.196276	1
1421	-0.0328937	1.74745	0.104832	1	0.016284	-0.979576	0.200413	0.108476	0.0444544	0.0306973	1
1422	-0.0329159	1.74804	0.106324	1	0.0104049	-0.636509	0.771199	0.151745	0.0745843	0.0528456	1
1423	-0.0330929	1.75099	0.111825	1	-0.237125	-0.903885	0.35604	0.465833	0.315874	0.230596	1
1424	-0.0330465	1.74949	0.107453	1	-0.0441553	-0.974624	0.219448	0.298601	0.189724	0.141661	1
1425	-0.0331047	1.7501	0.109478	1	-0.156163	-0.918745	0.362657	0.426254	0.292336	0.203606	1
1426	-0.0334874	1.68524	0.10243	1	-0.497888	-0.13728	0.856307	0.488027	0.321827	0.224277	1
1427	-0.0334954	1.81643	-0.0402718	1	-0.308535	0.671703	-0.673514	0.519279	0.363911	0.259156	1
1428	-0.0336726	1.82514	0.0753901	1	-0.474248	0.795954	0.376226	0.568928	0.389395	0.282869	1
1429	-0.0333432	1.73727	0.10439	1	-0.0484773	0.243929	0.968581	0.390831	0.224227	0.149368	1
1430	-0.0333215	1.73789	0.104077	1	-0.030209	0.816066	0.577168	0.292913	0.161028	0.107024	1
1431	-0.0334328	1.65347	0.0949118	1	-0.78207	-0.257506	0.567501	0.482217	0.299716	0.212774	1
1432	-0.0341158	1.7743	0.111926	1	-0.539216	0.154518	0.827871	0.519503	0.346467	0.255495	1
1433	-0.0338567	1.66928	0.0988642	1	-0.564554	-0.226957	0.79358	0.496439	0.349265	0.252546	1
1434	-0.0345589	1.66147	-0.0465923	1	-0.479915	0.265729	-0.836104	0.455675	0.293957	0.19245	1
1435	-0.033658	1.64155	0.0822651	1	-0.720659	-0.669086	0.181586	0.421255	0.280863	0.193137	1
1436	-0.0346474	1.69517	0.103351	1	-0.393521	-0.121826	0.911208	0.478494	0.295207	0.209678	1
1437	-0.034736	1.71762	0.105354	1	-0.338421	0.0393029	0.940174	0.462488	0.281397	0.197571	1
1438	-0.0346643	1.67915	0.100524	1	-0.554354	-0.155811	0.817566	0.492363	0.326865	0.230992	1
1439	-0.0345286	1.66276	0.0968072	1	-0.681033	-0.186822	0.708019	0.490343	0.308482	0.218705	1
1440	-0.0352488	1.62784	0.0452392	1	-0.661578	-0.20142	0.722319	0.42059	0.276469	0.193195	1
1441	-0.0348874	1.67316	0.099397	1	-0.57973	-0.205868	0.788372	0.501602	0.339856	0.245815	1
1442	-0.0352731	1.74719	0.0982363	1	0.120528	-0.99213	0.0339281	0.108476	0.0444544	0.0306973	1
1443	-0.0355335	1.72332	0.104278	1	-0.332732	0.176836	0.926293	0.474623	0.276878	0.181229	1
1444	-0.0345944	1.64498	0.0864562	1	-0.83261	-0.434616	0.343321	0.443416	0.296085	0.210655	1
1445	-0.0357106	1.5951	0.0411137	1	-0.545291	-0.0325211	0.837615	0.423011	0.295155	0.196	1
1446	-0.0355001	1.74737	0.104946	1	0.104048	-0.96903	0.223952	0.108476	0.0444544	0.0306973	1
1447	-0.0357105	1.74923	0.106258	1	-0.0794926	-0.637736	0.766142	0.209678	0.117	0.0842333	1
1448	-0.0357932	1.74791	0.106299	1	-0.0507123	-0.561726	0.825768	0.150441	0.0736527	0.0521584	1
1449	-0.0360651	1.72724	0.103201	1	-0.307248	0.164501	0.937303	0.45871	0.26625	0.177792	1
1450	-0.036331	1.57946	0.0404132	1	-0.644371	-0.0105399	0.76464	0.433603	0.292441	0.205138	1
1451	-0.0362795	1.73061	0.102825	1	-0.282246	-0.055048	0.957761	0.409234	0.231181	0.154323	1
1452	-0.0364195	1.787	0.106921	1	-0.576758	0.256817	0.775497	0.511475	0.356004	0.264559	1
1453	-0.0354209	1.65028	0.0897946	1	-0.832289	-0.333524	0.442784	0.455542	0.308408	0.203696	1
1454	-0.0365082	1.82833	0.0576368	1	-0.485827	0.838148	0.247951	0.577607	0.397507	0.287467	1
1455	-0.0360623	1.73844	0.103715	1	0.00764845	0.809681	0.586821	0.295743	0.156672	0.104605	1
1456	-0.0365296	1.73446	0.103794	1	-0.272952	-0.134012	0.952648	0.407553	0.216132	0.140814	1
1457	-0.0362208	1.73776	0.104021	1	-0.206737	0.188743	0.960019	0.365188	0.198852	0.133811	1
1458	-0.0367596	1.63837	0.0470806	1	-0.698879	-0.427169	0.573668	0.393795	0.287193	0.202728	1
1459	-0.0372974	1.68918	0.100961	1	-0.501376	-0.172768	0.847805	0.507882	0.320858	0.235394	1
1460	-0.0375716	1.64194	-0.0545334	1	-0.379793	0.461828	-0.801544	0.456308	0.280184	0.192926	1
1461	-0.0373264	1.66855	0.0958387	1	-0.690086	-0.240251	0.682687	0.492184	0.339308	0.249176	1
1462	-0.0381032	1.82813	-0.022931	1	-0.360017	0.827719	-0.43043	0.524523	0.358034	0.245027	1
1463	-0.038264	1.74677	0.104455	1	0.131211	-0.936517	0.325144	0.108476	0.0444544	0.0306973	1
1464	-0.0373804	1.66074	0.0923909	1	-0.802499	-0.262027	0.536038	0.49231	0.31073	0.230909	1
1465	-0.0370296	1.74002	0.091319	1	0.184335	0.975569	0.119524	0.159869	0.0804092	0.0511601	1
1466	-0.0386349	1.70103	0.102521	1	-0.427328	-0.130477	0.894632	0.458182	0.275332	0.194333	1
1467	-0.0386459	1.74736	0.105602	1	-0.142939	-0.521299	0.841318	0.145391	0.0700548	0.0495052	1
1468	-0.0386501	1.74872	0.105555	1	-0.16643	-0.58203	0.795954	0.209678	0.117	0.0842333	1
1469	-0.0387492	1.74911	0.106485	1	-0.0965278	-0.868566	0.486082	0.315057	0.202595	0.15023	1
1470	-0.0388598	1.75018	0.108128	1	-0.254312	-0.766138	0.590218	0.44074	0.301915	0.209678	1
1471	-0.0389739	1.75184	0.1098	1	-0.332496	-0.788438	0.517505	0.492713	0.329577	0.252169	1
1472	-0.0389894	1.8313	0.0415704	1	-0.479464	0.858248	0.183097	0.535647	0.376583	0.269428	1
